"numGeoids","profile","category","variable","base","estimate","moe","cv","percent","percent_moe","is_reliable","comparison_estimate","comparison_moe","comparison_cv","comparison_percent","comparison_percent_moe","comparison_is_reliable","difference_estimate","difference_moe","difference_reliable","difference_percent","difference_percent_moe","difference_percent_reliable"
"","economic","health_insurance_coverage","cvlfem","CvLFEm","64645","1775.16759772141","1.66931586160789","1","0","true","3825543","9546","0.2","1","0","true","-3760898","9709.651693032041","true","0","0",""
"","economic","health_insurance_coverage","cvnipop2","CvNIPop2","129649","2697.03540948205","1.26459533303963","1","0","true","8379895","1861","0","1","0","true","-8250246","3276.785162319924","true","0","0",""
"","economic","health_insurance_coverage","cvniu18_2","CvNIU18_2","28049","1508.8661305762","3.27014812782841","1","0","true","1855028","1721","0.1","1","0","true","-1826979","2288.7808982076012","true","0","0",""
"","economic","health_insurance_coverage","emhins","CvLFEm","51141","1613.60713930002","1.91806220860632","0.791105267228711","0.0122932611794826","true","3395066","12000","0.2","0.887","0.002","true","-3343925","12108.002642880452","true","-9.589473277128903","1.2454889418496413","true"
"","economic","health_insurance_coverage","emnhins","CvLFEm","13504","993.03574960824","4.470298790714","0.208894732771289","0.0142501415955236","true","430477","6778","1","0.113","0.002","true","-416973","6850.35794685212","true","9.5894732771289","1.438980665236583","true"
"","economic","health_insurance_coverage","empbhins","CvLFEm","12637","916.542415821548","4.40902620746069","0.195483022662232","0.0131225985023016","true","709097","5839","0.5","0.185","0.001","true","-696460","5910.496679637","true","1.0483022662231996","1.316064555607392","false"
"","economic","health_insurance_coverage","empvhins","CvLFEm","40601","1508.55228613396","2.25869575005446","0.628060948255859","0.0157199706348627","true","2778950","11243","0.2","0.726","0.002","true","-2738349","11343.75506611457","true","-9.793905174414093","1.5846686617742702","true"
"","economic","health_insurance_coverage","hins","CvNIPop2","109976","2518.47672214774","1.39211181425366","0.848259531504292","0.00812175066471978","true","7672151","9602","0.1","0.916","0.001","true","-7562175","9926.788453472756","true","-6.774046849570809","0.818308217359915","true"
"","economic","health_insurance_coverage","nhins","CvNIPop2","19673","1310.6551796716","4.04997137752899","0.151740468495708","0.00960380144039233","true","707744","9386","0.8","0.084","0.001","true","-688071","9477.067742714515","true","6.7740468495708","0.9655723800237961","true"
"","economic","health_insurance_coverage","nlf2","NLF2","19838","1072.73482277774","3.28721863746114","1","0","true","1267386","10004","0.5","1","0","true","-1247548","10061.35060516231","true","0","0",""
"","economic","health_insurance_coverage","nlfhins","NLF2","16384","978.141605290359","3.62924168471264","0.825889706623652","0.020895731857565","true","1108889","8357","0.5","0.875","0.003","true","-1092505","8414.048371622308","true","-4.911029337634801","2.110998839088399","false"
"","economic","health_insurance_coverage","nlfnhins","NLF2","3454","481.565156546858","8.47552912612412","0.174110293376348","0.0223747257465778","true","158497","3812","1.5","0.125","0.003","true","-155043","3842.2973596534666","true","4.911029337634801","2.257494966183915","false"
"","economic","health_insurance_coverage","nlfpbhins","NLF2","12171","867.882480523717","4.33479692758993","0.613519508014921","0.028518221591601","true","672918","7068","0.6","0.531","0.004","true","-660747","7121.084467972557","true","8.251950801492093","2.879737770609778","false"
"","economic","health_insurance_coverage","nlfpvhins","NLF2","5699","575.876722919064","6.1427800528015","0.287276943240246","0.0245226975657119","true","514091","6051","0.7","0.406","0.004","true","-508392","6078.3414678676945","true","-11.8723056759754","2.484678441769422","true"
"","economic","health_insurance_coverage","pbhins","CvNIPop2","58809","2277.01032057389","2.35372273424217","0.453601647525241","0.0148126662678877","true","3582878","13654","0.2","0.428","0.002","true","-3524069","13842.560890239927","true","2.560164752524102","1.4947076033921085","false"
"","economic","health_insurance_coverage","pvhins","CvNIPop2","60644","2151.24173444083","2.15643053760041","0.467755246858827","0.0134401790721158","true","4818542","18699","0.2","0.575","0.002","true","-4757898","18822.338908860398","true","-10.724475314117292","1.3588171822969397","true"
"","economic","health_insurance_coverage","u18nhins","CvNIU18_2","1013","310.821492178388","18.6524417933664","0.0361153695318906","0.0109097410991976","true","49352","2474","3","0.027","0.001","true","-48339","2493.4486158732047","true","0.91153695318906","1.0955475838662658","false"
"","economic","health_insurance_coverage","uem","UEm","5433","583.204938250698","6.52552691617977","1","0","true","276948","4496","1","1","0","true","-271515","4533.667830796606","true","0","0",""
"","economic","health_insurance_coverage","uemhins","UEm","3965","499.840974710957","7.66342234231835","0.729799374194736","0.0482387096896904","true","224574","4158","1.1","0.811","0.006","true","-220609","4187.935648980294","true","-8.120062580526408","4.861042185093882","false"
"","economic","health_insurance_coverage","uemnhins","UEm","1468","300.96179159488","12.4629084748134","0.270200625805264","0.0471948188064868","true","52374","1870","2.2","0.189","0.006","true","-50906","1894.0638848782266","true","8.120062580526401","4.757468783057982","false"
"","economic","health_insurance_coverage","uempbhins","UEm","2564","440.735748493357","10.4494721984873","0.471930793300202","0.0633593290502337","true","139298","3383","1.5","0.503","0.008","true","-136734","3411.5886328805823","true","-3.1069206699798","6.3862387817053845","false"
"","economic","health_insurance_coverage","uempvhins","UEm","1576","289.0121104729","11.1479221172026","0.290079145959875","0.0431297164670106","true","96183","2458","1.6","0.347","0.007","true","-94607","2474.932726358436","true","-5.692085404012495","4.369407788848193","false"
"","economic","income_and_benefits","fam2","Fam2","24322","764.094235026021","1.90977294506911","1","0","true","1887978","7339","0.2","1","0","true","-1863656","7378.6693244785","true","0","0",""
"","economic","income_and_benefits","fami10t14","Fam2","1778","331.730312151302","11.3419439946971","0.0731025409094647","0.0134443646752157","true","77738","2003","1.6","0.041","0.001","true","-75960","2030.284216556884","true","3.21025409094647","1.3481503681718434","false"
"","economic","income_and_benefits","fami15t24","Fam2","3438","401.659059402374","7.10208379796648","0.141353507112902","0.0159059631734984","true","168362","3233","1.2","0.089","0.002","true","-164924","3257.8549691476446","true","5.2353507112902005","1.6031209077193376","true"
"","economic","income_and_benefits","fami200pl","Fam2","754","160.589538887189","12.9473236063942","0.0310007400707179","0.00653042268092381","true","222929","3638","1","0.118","0.002","true","-222175","3641.5426676066836","true","-8.69992599292821","0.6829818474273246","true"
"","economic","income_and_benefits","fami25t34","Fam2","2563","396.648458965871","9.40786903089846","0.105377847216512","0.0159686683313926","true","160633","3131","1.2","0.085","0.002","true","-158070","3156.0245563049725","true","2.0377847216511995","1.6093426244216018","false"
"","economic","income_and_benefits","fami35t49","Fam2","3418","412.903136340716","7.34362042433525","0.14053120631527","0.0163924138915021","true","210893","3279","0.9","0.112","0.002","true","-207475","3304.8948546058164","true","2.8531206315269984","1.651397084865754","false"
"","economic","income_and_benefits","fami50t74","Fam2","3653","400.372326716021","6.66267267052056","0.150193240687443","0.0157705916113243","true","287074","3475","0.7","0.152","0.002","true","-283421","3497.988421936242","true","-0.18067593125569914","1.5896904093916286","false"
"","economic","income_and_benefits","fami75t99","Fam2","2230","310.497987111028","8.46424106508452","0.0916865389359428","0.0124369424302114","true","214732","3170","0.9","0.114","0.002","true","-212502","3185.170168138588","true","-2.231346106405722","1.2596727234182405","false"
"","economic","income_and_benefits","famiu10","Fam2","2588","379.225526566976","8.90773705545294","0.106405723213552","0.0152293160036207","true","112405","2509","1.4","0.06","0.001","true","-109817","2537.4973891612185","true","4.640572321355201","1.5262112106066368","true"
"","economic","income_and_benefits","fi100t149","Fam2","2897","348.982807599458","7.32301012785383","0.119110270536962","0.0138519194485346","true","284755","4036","0.9","0.151","0.002","true","-281858","4051.0597378957523","true","-3.1889729463037995","1.399555902451528","false"
"","economic","income_and_benefits","fi150t199","Fam2","1003","202.829978060444","12.2932102210356","0.0412383850012335","0.00823811611930759","true","148457","2767","1.1","0.079","0.001","true","-147454","2774.4240843821985","true","-3.7761614998766504","0.8298587662680653","true"
"","economic","income_and_benefits","hh2","HH2","46453","512.015624761589","0.670044343623049","1","0","true","3154103","5930","0.1","1","0","true","-3107650","5952.063507725703","true","0","0",""
"","economic","income_and_benefits","hhi10t14","HH2","3890","439.300580468544","6.86509060670794","0.0837405549695391","0.0094117315502133","true","196924","3003","0.9","0.062","0.001","true","-193034","3034.9619437482243","true","2.174055496953909","0.9464707643307344","false"
"","economic","income_and_benefits","hhi15t24","HH2","5239","481.049893462206","5.58181993085766","0.112780660021958","0.0102807444226784","true","297771","4297","0.9","0.094","0.001","true","-292532","4323.842966621244","true","1.8780660021957996","1.0329264537440845","false"
"","economic","income_and_benefits","hhi200pl","HH2","1942","263.638009399252","8.25263991307967","0.0418056960799087","0.00565663387766356","true","320979","4365","0.8","0.102","0.001","true","-319037","4372.954378906782","true","-6.019430392009129","0.5744345639490288","true"
"","economic","income_and_benefits","hhi25t34","HH2","4063","483.037265643139","7.22716404536062","0.0874647493165135","0.0103536221852619","true","258598","4053","1","0.082","0.001","true","-254535","4081.6827412232815","true","0.5464749316513497","1.040180236089628","false"
"","economic","income_and_benefits","hhi35t49","HH2","5296","489.31073971455","5.61656603497909","0.114007706714313","0.0104582337313748","true","332258","3673","0.7","0.105","0.001","true","-326962","3705.4492305252274","true","0.9007706714312995","1.0505934169794977","false"
"","economic","income_and_benefits","hhi50t74","HH2","6729","522.56674214879","4.72090581165305","0.144856091102835","0.0111354819392613","true","462374","4498","0.6","0.147","0.001","true","-455645","4528.253526471326","true","-0.21439088971649767","1.1180293288622378","false"
"","economic","income_and_benefits","hhi75t99","HH2","4863","449.667655052039","5.62110215093613","0.104686457279401","0.00961103818923291","true","345558","4369","0.8","0.11","0.001","true","-340695","4392.079461940551","true","-0.5313542720599003","0.9662921663497713","false"
"","economic","income_and_benefits","hhiu10","HH2","5608","540.607066176535","5.86013756050339","0.120724172819839","0.0115613981934879","true","277465","4118","0.9","0.088","0.001","true","-271857","4153.333600856065","true","3.272417281983902","1.1604564971957598","false"
"","economic","income_and_benefits","hi100t149","HH2","6186","472.95877198758","4.64780037664793","0.133166856823025","0.0100750903367776","true","440162","4870","0.7","0.14","0.001","true","-433976","4892.9122207536075","true","-0.6833143176975014","1.0124596055854742","false"
"","economic","income_and_benefits","hi150t199","HH2","2637","306.965796140221","7.07642575645442","0.056767054872667","0.00657840467170327","true","222014","3241","0.9","0.07","0.001","true","-219377","3255.5044156013673","true","-1.323294512733301","0.6653976857841286","false"
"","economic","income_and_benefits","inc_cpba","HH2","2822","351.146692993114","7.56424646542071","0.0607495748390847","0.00752946729820394","true","137887","2654","1.2","0.044","0.001","true","-135065","2677.1290592722644","true","1.6749574839084707","0.7595582781770108","false"
"","economic","income_and_benefits","inc_rtrmt","HH2","2982","346.459232811019","7.06282747775445","0.0641939164316621","0.00742463599457712","true","401837","4488","0.7","0.127","0.001","true","-398855","4501.352907737851","true","-6.280608356833789","0.7491676691633868","true"
"","economic","income_and_benefits","inc_snap","HH2","14535","688.204184817268","2.87830207482523","0.312896906550707","0.0144080450555961","true","624636","5512","0.5","0.198","0.002","true","-610101","5554.796935982448","true","11.4896906550707","1.4546194083817499","true"
"","economic","income_and_benefits","inc_sosec","HH2","9198","545.091735398731","3.602552262245","0.198006587303296","0.0115295161841048","true","821385","4437","0.3","0.26","0.001","true","-812187","4470.357256416985","true","-6.1993412696703984","1.1572801883707096","true"
"","economic","income_and_benefits","inc_spsec","HH2","4916","464.090508414038","5.73885048033761","0.105827395431942","0.00992221019067879","true","249247","3354","0.8","0.079","0.001","true","-244331","3385.9556996511337","true","2.6827395431942005","0.9972474871766287","false"
"","economic","income_and_benefits","mdfaminc","median","43066.666666666664","2597.4996508840154","3.6664716951885565","","","true","68004","485","0.4","","","true","-24937.333333333336","2642.3908560889668","true","","",""
"","economic","income_and_benefits","mdhhinc","median","47445.65217391304","2847.3244133077073","3.648166313613875","","","true","60762","379","0.4","","","true","-13316.34782608696","2872.43752144726","true","","",""
"","economic","income_and_benefits","mdnfinc","median","49415.32258064516","5716.429099463502","7.0322982948065285","","","true","45515","682","0.9","","","true","3900.322580645159","5756.968442608758","false","","",""
"","economic","income_and_benefits","mnhhinc","mean","67909.12104707984","2410.5939993285347","2.1578937614373963","","","true","97647","682","0.4","","","true","-29737.87895292016","2505.2120528208266","true","","",""
"","economic","income_and_benefits","nfam2","Nfam2","22131","738.577687179893","2.02875331644273","1","0","true","1266125","5924","0.3","1","0","true","-1243994","5969.863733788235","true","0","0",""
"","economic","income_and_benefits","percapinc","mean","25076.127900535485","988.2613421378641","2.395771690585685","","","true","37693","250","0.4","","","true","-12616.872099464515","1019.3922112534176","true","","",""
"","economic","income_in_past_12_months_is_below_the_poverty_level","fambwpv","FamPvU","6394","541.496075701385","5.14821622951404","0.262889565002878","0.0206751129975766","true","294980","3717","0.8","0.156","0.002","true","-288586","3756.235748725045","true","10.688956500287803","2.077162240804894","true"
"","economic","income_in_past_12_months_is_below_the_poverty_level","fampvu","FamPvU","24322","764.094235026021","1.90977294506911","1","0","true","1887978","7339","0.2","1","0","true","-1863656","7378.6693244785","true","0","0",""
"","economic","income_in_past_12_months_is_below_the_poverty_level","p65plbwpv","P65plPvU","4306","463.492179006291","6.54338512609523","0.368538171858952","0.0340131682181188","true","211852","3405","1","0.183","0.003","true","-207546","3436.400733325495","true","18.553817185895195","3.414521360650782","true"
"","economic","income_in_past_12_months_is_below_the_poverty_level","p65plpvu","P65plPvU","11684","647.197805929532","3.3672827514078","1","0","true","1154990","1054","0.1","1","0","true","-1143306","1236.8431590141088","true","0","0",""
"","economic","income_in_past_12_months_is_below_the_poverty_level","pbwpv","PopPvU1","35895","2212.8714377478","3.74762669022033","0.278109213747792","0.0161493648895289","true","1570754","14520","0.6","0.189","0.002","true","-1534859","14687.654680036565","true","8.910921374779203","1.627273751816666","true"
"","economic","income_in_past_12_months_is_below_the_poverty_level","poppvu1","PopPvU1","129068","2672.01983525572","1.25850572359431","1","0","true","8304816","2781","0","1","0","true","-8175748","3856.6372658055366","true","0","0",""
"","economic","income_in_past_12_months_is_below_the_poverty_level","pu18bwpv","PU18PvU","10553","1178.07045629708","6.78624327743894","0.404686121869847","0.0396406870276229","true","465069","6961","0.9","0.268","0.004","true","-454516","7059.9837818510605","true","13.6686121869847","3.984198875585844","true"
"","economic","income_in_past_12_months_is_below_the_poverty_level","pu18pvu","PU18PvU","26077","1396.29294920514","3.25501516074768","1","0","true","1737110","1722","0.1","1","0","true","-1711033","2216.96143403533","true","0","0",""
"","economic","industry","agffhm","CvEm16pl3","226","171.09354166654","46.0213416000591","0.00341441305333132","0.00258323087539254","false","3870","470","7.4","0.001","0.001","true","-3644","500.172970081351","true","0.241441305333132","0.2770032807672376","false"
"","economic","industry","artenrafs","CvEm16pl3","10359","744.624066224024","4.369717220032","0.156504003625925","0.0104209799018688","true","440995","5433","0.7","0.109","0.001","true","-430636","5483.790112686663","true","4.750400362592501","1.0468850085618453","true"
"","economic","industry","constctn","CvEm16pl3","4691","603.003316740464","7.81426914942814","0.0708717328901647","0.00890574486757004","true","206067","3740","1.1","0.051","0.001","true","-201376","3788.299486577058","true","1.9871732890164706","0.8961712539813477","false"
"","economic","industry","cvem16pl3","CvEm16pl3","66190","1792.39420887259","1.64617214500633","1","0","true","4053141","9894","0.1","1","0","true","-3986951","10055.044157038794","true","0","0",""
"","economic","industry","edhlthcsa","CvEm16pl3","13078","829.318997732477","3.85491120488887","0.19758271642242","0.0113295111860116","true","1080586","7811","0.4","0.267","0.002","true","-1067508","7854.902354580864","true","-6.941728357758002","1.1504687032421264","true"
"","economic","industry","fire","CvEm16pl3","3046","362.93250061134","7.2431930382831","0.0460190361081734","0.00533970492250137","true","383827","4616","0.7","0.095","0.001","true","-380781","4630.245781813315","true","-4.89809638918266","0.5432536116712466","true"
"","economic","industry","info","CvEm16pl3","4109","444.775224130122","6.58019166364178","0.0620788638767185","0.00650599986797334","true","154804","3187","1.3","0.038","0.001","true","-150695","3217.88657351374","true","2.4078863876718506","0.6582403381901561","true"
"","economic","industry","mnfctrng","CvEm16pl3","2754","376.183465878021","8.30366586712272","0.0416074935790905","0.00557058550871105","true","133626","2719","1.2","0.033","0.001","true","-130872","2744.8998160224355","true","0.8607493579090497","0.5659630987075178","false"
"","economic","industry","othnotpa","CvEm16pl3","3676","444.04166471177","7.34314860396972","0.0555370901948935","0.00653784582333606","true","218455","3403","0.9","0.054","0.001","true","-214779","3431.848190115641","true","0.15370901948934979","0.6613881463234186","false"
"","economic","industry","prfsmgawm","CvEm16pl3","9950","700.927956355002","4.2823720814101","0.150324822480737","0.00977596879345044","true","555773","6009","0.7","0.137","0.001","true","-545823","6049.742225913432","true","1.332482248073699","0.9826981522854149","false"
"","economic","industry","pubadmin","CvEm16pl3","1645","273.649410743016","10.1125972872762","0.0248526967819912","0.00407915677785668","true","152150","2799","1.1","0.038","0.001","true","-150505","2812.345106845886","true","-1.3147303218008797","0.41999428589367843","true"
"","economic","industry","retail","CvEm16pl3","7952","654.184224817444","5.00101081272929","0.120138993805711","0.00933264032894084","true","378143","4826","0.8","0.093","0.001","true","-370191","4870.136856393257","true","2.7138993805710996","0.9386062833231673","false"
"","economic","industry","trwhut","CvEm16pl3","3314","428.590713851805","7.86184270932757","0.0500679861006194","0.00633162150198939","true","259590","3894","0.9","0.064","0.001","true","-256276","3917.5152839523166","true","-1.3932013899380609","0.6410103809179255","false"
"","economic","industry","whlsale","CvEm16pl3","1390","258.069758011279","11.2864253137381","0.0210001510802236","0.0038572289803227","true","85255","2520","1.8","0.021","0.001","true","-83865","2533.179819910146","true","0.000015108022359822115","0.3984747847309952","false"
"","economic","occupation","cvem16pl2","CvEm16pl2","66190","1792.39420887259","1.64617214500633","1","0","true","4053141","9894","0.1","1","0","true","-3986951","10055.044157038794","true","0","0",""
"","economic","occupation","mgbsciart","CvEm16pl2","23436","1039.91970843907","2.6974314538542","0.354071612025986","0.012446207292527","true","1673223","10141","0.4","0.413","0.002","true","-1649787","10194.180398639215","true","-5.892838797401396","1.2605874660988514","true"
"","economic","occupation","nrcnstmnt","CvEm16pl2","5620","642.235159423711","6.94691299444787","0.0849070856624868","0.00942654793495531","true","245935","3997","1","0.061","0.001","true","-240315","4048.2681482332664","true","2.39070856624868","0.9479441226676296","false"
"","economic","occupation","prdtrnsmm","CvEm16pl2","7028","627.586647404165","5.42845247238718","0.106179181145188","0.00903511805292309","true","373428","4652","0.8","0.092","0.001","true","-366400","4694.1419876267055","true","1.4179181145188","0.9090289226985944","false"
"","economic","occupation","salesoff","CvEm16pl2","13445","851.803968058379","3.8513496641541","0.203127360628494","0.0116342820021421","true","842017","7138","0.5","0.208","0.002","true","-828572","7188.6447957873115","true","-0.48726393715059757","1.1804936158462171","false"
"","economic","occupation","srvc","CvEm16pl2","16661","896.725152987246","3.2718424677299","0.251714760537846","0.0117080813619685","true","918538","8512","0.6","0.227","0.002","true","-901877","8559.103925061314","true","2.4714760537846026","1.1877675243012589","false"
"","economic","ratio_of_income_to_poverty_level","poppvu2","PopPvU2","129068","2672.01983525572","1.25850572359431","1","0","true","8304816","2781","0","1","0","true","-8175748","3856.6372658055366","true","0","0",""
"","economic","ratio_of_income_to_poverty_level","pv100t124","PopPvU2","7852","706.467975211899","5.46948312173306","0.0608361483868968","0.00532674245486171","true","431223","5766","0.8","0.052","0.001","true","-423371","5809.118091414565","true","0.88361483868968","0.5419795676999839","false"
"","economic","ratio_of_income_to_poverty_level","pv125t149","PopPvU2","6042","674.247728954277","6.78379739950314","0.0468125329283788","0.00513329078491691","true","396682","5552","0.9","0.048","0.001","true","-390640","5592.791253032782","true","-0.11874670716211977","0.5229787211972668","false"
"","economic","ratio_of_income_to_poverty_level","pv150t174","PopPvU2","7417","692.527255781316","5.67600395363249","0.0574658319645458","0.00523204742901793","true","373133","5481","0.9","0.045","0.001","true","-365716","5524.577359400446","true","1.24658319645458","0.5326755137932767","false"
"","economic","ratio_of_income_to_poverty_level","pv175t184","PopPvU2","2611","422.963355386728","9.84759022528555","0.0202296463879505","0.00325018694847655","true","141732","3263","1.4","0.017","0","true","-139121","3290.298922590469","true","0.32296463879504955","0.325018694847655","false"
"","economic","ratio_of_income_to_poverty_level","pv185t199","PopPvU2","4111","556.367684180165","8.22713298933568","0.0318514271546782","0.00425992257940404","true","203211","4036","1.2","0.024","0","true","-199100","4074.167522328948","true","0.7851427154678201","0.42599225794040396","false"
"","economic","ratio_of_income_to_poverty_level","pv200t299","PopPvU2","22129","1256.74539983244","3.45238811723751","0.17145225772461","0.00906707986040221","true","1181403","9023","0.5","0.142","0.001","true","-1159274","9110.10087759735","true","2.9452257724610007","0.9122057728106711","true"
"","economic","ratio_of_income_to_poverty_level","pv300t399","PopPvU2","14356","922.405550720506","3.9059129115412","0.111228189791428","0.00676553060758805","true","923748","7695","0.5","0.111","0.001","true","-909392","7750.087547892605","true","0.022818979142799733","0.6839035341494495","false"
"","economic","ratio_of_income_to_poverty_level","pv400t499","PopPvU2","10576","816.248124040723","4.69174988182639","0.0819413022592742","0.00609240716172046","true","727075","6935","0.6","0.088","0.001","true","-716499","6982.870899565593","true","-0.6058697740725787","0.6173931083530392","false"
"","economic","ratio_of_income_to_poverty_level","pv500pl","PopPvU2","18079","1014.18440137876","3.41017463334683","0.140073449654446","0.00730308775731758","true","2355855","10909","0.3","0.284","0.001","true","-2337776","10956.041757861276","true","-14.3926550345554","0.7371234007347882","true"
"","economic","ratio_of_income_to_poverty_level","pv50t74","PopPvU2","9138","852.12733790203","5.66875180299926","0.0707998884309046","0.00643740085680955","true","405929","5675","0.8","0.049","0.001","true","-396791","5738.618823375534","true","2.1799888430904595","0.6514608951522135","true"
"","economic","ratio_of_income_to_poverty_level","pv75t99","PopPvU2","9250","749.641247531111","4.92658340610276","0.071667648061487","0.00561540776358853","true","481190","5800","0.7","0.058","0.001","true","-471940","5848.244351940161","true","1.3667648061486988","0.5703753531786795","false"
"","economic","ratio_of_income_to_poverty_level","pvu50","PopPvU2","17507","1133.75835167817","3.93679558720383","0.1356416772554","0.00832325523516078","true","683635","7209","0.6","0.082","0.001","true","-666128","7297.608443867073","true","5.364167725539998","0.8383112650419969","true"
